Row ID,Order ID,Product ID,Sales,Quantity
6993,CA-2016-109386,FUR-FU-10000308,186.54,1
6994,CA-2016-109386,OFF-AR-10000380,265.86,1
6995,CA-2016-109386,OFF-AR-10000122,27.9,1
6996,CA-2016-166800,OFF-AP-10004868,31.08,1
6997,CA-2018-117443,OFF-BI-10004002,13.84,1
6998,CA-2018-117443,OFF-PA-10004475,175.872,1
6999,US-2017-134369,OFF-PA-10002195,12.96,1
7000,CA-2018-123687,OFF-AP-10002670,208.44,1
7001,CA-2018-123687,OFF-SU-10004498,25.76,1
7002,CA-2016-104871,FUR-CH-10003298,366.744,1
7003,CA-2015-133158,FUR-FU-10000723,289.24,1
7004,CA-2015-133158,OFF-BI-10000632,69.456,1
7005,CA-2015-126333,OFF-PA-10000223,5.184,1
7006,CA-2016-141740,FUR-CH-10001545,205.164,1
7007,CA-2015-119466,FUR-FU-10001546,8.544,1
7008,CA-2016-154823,OFF-BI-10001098,12.828,1
7009,CA-2016-154823,FUR-CH-10003379,598.458,1
7010,CA-2016-154823,FUR-FU-10000193,25.984,1
7011,US-2015-135881,OFF-BI-10000829,17.96,1
7012,US-2015-135881,OFF-SU-10003002,5.04,1
7013,US-2015-135881,OFF-AP-10002118,208.16,1
7014,CA-2018-141201,FUR-BO-10001519,148.257,1
7015,CA-2015-114790,OFF-AP-10002578,146.76,1
7016,CA-2015-114790,TEC-AC-10000710,32.96,1
7017,CA-2015-114790,TEC-PH-10000984,587.97,1
7018,CA-2015-114790,OFF-PA-10000213,14.94,1
7019,US-2017-154256,OFF-LA-10003720,25.83,1
7020,CA-2015-124737,OFF-PA-10001837,15.552,1
7021,CA-2015-124737,OFF-SU-10004661,6.8,1
7022,CA-2015-124737,FUR-FU-10003274,4.224,1
7023,CA-2015-124737,TEC-PH-10000149,143.64,1
7024,CA-2015-124737,OFF-PA-10000019,31.104,1
7025,CA-2015-124737,OFF-PA-10001125,223.056,1
7026,US-2018-101840,TEC-PH-10002538,227.46,1
7027,US-2018-101840,OFF-BI-10000279,46.24,1
7028,CA-2018-131653,OFF-LA-10001045,5.22,1
7029,US-2017-157840,OFF-PA-10003673,33.9,1
7030,CA-2017-145548,OFF-ST-10002562,28.14,1
7031,CA-2017-145548,TEC-AC-10002305,36.0,1
7032,CA-2017-145548,OFF-AR-10003373,92.94,1
7033,CA-2017-145548,FUR-CH-10003774,245.646,1
7034,CA-2017-145548,OFF-BI-10001510,55.008,1
7035,CA-2017-145548,OFF-BI-10004236,35.232,1
7036,CA-2018-119494,FUR-CH-10004675,523.392,1
7037,CA-2015-124618,TEC-CO-10004202,479.984,1
7038,CA-2018-161970,OFF-PA-10004255,12.96,1
7039,CA-2018-161970,OFF-AR-10003896,17.94,1
7040,CA-2018-103443,OFF-ST-10002276,166.72,1
7041,CA-2018-103443,OFF-BI-10001617,24.816,1
7042,CA-2018-103443,FUR-FU-10000308,124.36,1
7043,US-2018-165358,TEC-CO-10001943,599.97,1
7044,US-2018-165358,FUR-CH-10002647,198.744,1
7045,US-2018-165358,OFF-SU-10004768,9.184,1
7046,CA-2017-160136,OFF-PA-10002160,9.248,1
7047,CA-2015-150581,FUR-TA-10003748,99.592,1
7048,CA-2015-150581,TEC-AC-10001908,399.96,1
7049,CA-2017-119515,OFF-PA-10000552,15.552,1
7050,CA-2015-141355,OFF-AR-10003179,14.576,1
7051,CA-2017-165330,OFF-BI-10004593,209.6,1
7052,CA-2017-165330,OFF-AR-10000914,23.32,1
7053,CA-2017-165330,OFF-PA-10000241,30.98,1
7054,CA-2017-165330,TEC-AC-10000057,119.96,1
7055,CA-2017-165330,FUR-CH-10003774,363.92,1
7056,CA-2017-165330,OFF-BI-10002824,35.808,1
7057,CA-2017-165330,OFF-BI-10004001,122.688,1
7058,CA-2017-165330,FUR-TA-10004619,892.136,1
7059,CA-2017-165330,OFF-ST-10000636,50.22,1
7060,CA-2017-165330,OFF-AP-10001469,83.42,1
7061,CA-2017-165330,OFF-BI-10002897,5.872,1
7062,CA-2016-132633,OFF-BI-10002432,12.144,1
7063,CA-2017-157742,OFF-EN-10002592,27.792,1
7064,CA-2018-127712,OFF-SU-10002522,6.208,1
7065,CA-2018-169474,OFF-AP-10003971,32.67,1
7066,CA-2015-106726,OFF-ST-10001496,1261.33,1
7067,CA-2017-147473,OFF-PA-10004782,38.88,1
7068,CA-2017-114209,OFF-BI-10000343,1.964,1
7069,CA-2017-114209,OFF-PA-10003591,82.656,1
7070,CA-2015-141901,OFF-PA-10001667,5.98,1
7071,CA-2017-164490,OFF-PA-10004971,9.248,1
7072,CA-2017-112256,OFF-AR-10001216,4.448,1
7073,CA-2017-112256,OFF-PA-10004355,5.184,1
7074,CA-2017-112256,OFF-AR-10001953,175.92,1
7075,CA-2017-112256,OFF-BI-10004364,4.752,1
7076,CA-2017-112256,OFF-SU-10001165,13.344,1
7077,CA-2017-167416,OFF-EN-10001141,54.9,1
7078,CA-2017-106950,OFF-BI-10000014,22.911,1
7079,CA-2017-106950,OFF-AP-10000159,309.456,1
7080,CA-2017-106950,OFF-AR-10003560,19.456,1
7081,CA-2017-106950,FUR-TA-10001768,472.518,1
7082,CA-2017-106950,TEC-AC-10002049,1012.68,1
7083,CA-2017-106950,OFF-BI-10003166,17.22,1
7084,CA-2018-118724,OFF-AR-10003469,3.52,1
7085,CA-2018-118724,TEC-PH-10002549,1626.192,1
7086,CA-2018-112004,OFF-BI-10003476,8.595,1
7087,CA-2018-112004,OFF-SU-10000157,190.896,1
7088,US-2018-143175,OFF-ST-10003123,99.87,1
7089,CA-2016-105844,OFF-AR-10001955,79.36,1
7090,CA-2018-118864,TEC-PH-10001809,119.96,1
7091,CA-2016-119480,OFF-PA-10000474,106.32,1
7092,CA-2016-119480,OFF-AP-10001205,163.44,1
7093,CA-2016-119480,OFF-AR-10004691,42.76,1
7094,CA-2016-119480,OFF-PA-10004996,51.55,1
7095,US-2016-153374,TEC-AC-10001908,479.952,1
7096,CA-2017-101980,OFF-BI-10000666,146.688,1
7097,CA-2017-101980,OFF-BI-10004318,276.784,1
7098,CA-2017-101980,OFF-BI-10003429,25.32,1
7099,CA-2018-144596,OFF-PA-10003302,318.96,1
7100,CA-2016-124933,OFF-PA-10003302,212.64,1
7101,CA-2015-159625,OFF-EN-10002621,23.472,1
7102,CA-2017-144337,OFF-PA-10000249,19.648,1
7103,CA-2015-117478,OFF-BI-10000050,6.57,1
7104,CA-2018-147410,OFF-ST-10003805,421.1,1
7105,CA-2018-128944,FUR-CH-10000785,760.116,1
7106,CA-2018-128944,FUR-FU-10004909,38.784,1
7107,CA-2018-128944,TEC-AC-10001553,122.328,1
7108,CA-2017-109666,TEC-PH-10004774,25.98,1
7109,CA-2017-109666,OFF-AR-10004582,3.28,1
7110,CA-2017-109666,OFF-ST-10000991,459.88,1
7111,CA-2017-109666,OFF-SU-10002522,7.76,1
7112,CA-2017-109666,OFF-AR-10004022,71.96,1
7113,CA-2017-109666,OFF-SU-10001218,54.9,1
7114,CA-2017-109666,OFF-BI-10000174,9.28,1
7115,US-2017-102239,FUR-TA-10003392,1685.88,1
7116,US-2017-102239,OFF-BI-10001890,5.728,1
7117,CA-2015-143168,OFF-PA-10000167,61.96,1
7118,CA-2015-143168,OFF-BI-10003784,1.344,1
7119,CA-2018-104906,OFF-PA-10001184,17.94,1
7120,CA-2018-118122,OFF-BI-10002103,13.904,1
7121,US-2015-147774,OFF-BI-10003091,67.194,1
7122,CA-2018-166926,OFF-PA-10001593,41.86,1
7123,CA-2018-166926,FUR-BO-10002598,141.96,1
7124,CA-2016-128013,FUR-FU-10000320,10.02,1
7125,CA-2016-128013,OFF-PA-10001815,144.12,1
7126,CA-2017-123176,OFF-PA-10003971,17.94,1
7127,CA-2017-123176,OFF-AR-10004685,13.89,1
7128,US-2017-117541,OFF-PA-10001609,16.45,1
7129,US-2017-117541,FUR-FU-10000550,19.92,1
7130,CA-2017-166282,TEC-AC-10004209,35.168,1
7131,CA-2017-166282,OFF-PA-10003022,123.088,1
7132,CA-2018-141439,FUR-TA-10001039,257.94,1
7133,CA-2018-141439,TEC-PH-10002624,1879.96,1
7134,CA-2018-141439,FUR-FU-10001473,27.46,1
7135,CA-2018-141439,TEC-PH-10001819,89.98,1
7136,CA-2018-141439,FUR-CH-10004287,828.6,1
7137,CA-2016-163965,OFF-BI-10004728,7.23,1
7138,CA-2016-163965,OFF-ST-10000918,17.44,1
7139,CA-2016-163965,OFF-BI-10004593,62.88,1
7140,CA-2016-163965,FUR-BO-10001337,290.352,1
7141,CA-2018-128783,TEC-AC-10002473,113.52,1
7142,CA-2018-128783,FUR-FU-10003623,135.3,1
7143,CA-2015-122217,FUR-FU-10002045,111.15,1
7144,US-2018-141558,TEC-PH-10002555,776.85,1
7145,US-2018-141558,OFF-BI-10002794,12.294,1
7146,US-2018-141558,FUR-TA-10004086,154.764,1
7147,US-2018-141558,OFF-ST-10004946,43.28,1
7148,CA-2017-139941,OFF-PA-10000241,92.94,1
7149,CA-2017-139941,OFF-AP-10004036,52.56,1
7150,CA-2016-166583,TEC-PH-10001578,971.88,1
7151,CA-2018-100412,FUR-CH-10002647,141.96,1
7152,CA-2018-142909,FUR-TA-10003008,182.55,1
7153,CA-2015-137911,OFF-PA-10004071,88.768,1
7154,CA-2016-106208,OFF-AP-10004980,53.088,1
7155,US-2016-136749,FUR-FU-10000747,275.88,1
7156,US-2016-136749,OFF-BI-10004492,157.9,1
7157,CA-2018-126718,OFF-LA-10004055,4.91,1
7158,CA-2017-131380,OFF-ST-10002485,87.92,1
7159,CA-2017-131380,OFF-PA-10001243,5.98,1
7160,CA-2016-145835,TEC-PH-10004447,222.384,1
7161,CA-2016-145835,OFF-FA-10002280,16.0,1
7162,CA-2015-138709,OFF-PA-10004734,21.84,1
7163,CA-2015-138709,OFF-BI-10000145,15.6,1
7164,CA-2015-122070,OFF-EN-10004773,247.84,1
7165,CA-2015-122070,OFF-BI-10004970,9.912,1
7166,CA-2017-158610,OFF-ST-10000604,69.52,1
7167,CA-2015-117464,OFF-AR-10003190,11.52,1
7168,CA-2015-117464,FUR-CH-10000155,717.72,1
7169,CA-2015-117464,OFF-ST-10003058,236.5,1
7170,CA-2015-117464,FUR-TA-10004767,170.352,1
7171,US-2018-168613,FUR-CH-10002372,145.764,1
7172,CA-2018-125381,TEC-AC-10000158,107.97,1
7173,US-2018-141677,TEC-AC-10000158,143.96,1
7174,US-2018-141677,TEC-CO-10002313,2399.96,1
7175,US-2018-141677,OFF-PA-10002581,74.352,1
7176,US-2018-141677,OFF-AP-10001205,87.168,1
7177,US-2018-141677,OFF-ST-10000344,32.232,1
7178,CA-2018-133067,OFF-BI-10002897,2.202,1
7179,CA-2018-133067,OFF-BI-10003694,9.396,1
7180,US-2017-144351,TEC-PH-10001644,89.97,1
7181,CA-2015-106054,OFF-AR-10002399,12.78,1
7182,CA-2017-138667,TEC-AC-10003063,40.0,1
7183,CA-2018-150609,OFF-BI-10002071,23.24,1
7184,CA-2018-128853,FUR-CH-10004218,908.82,1
7185,CA-2018-133102,OFF-SU-10000432,5.552,1
7186,CA-2018-133102,OFF-AR-10003183,8.016,1
7187,CA-2018-133102,FUR-CH-10002017,74.592,1
7188,CA-2018-133102,FUR-FU-10003247,16.784,1
7189,CA-2018-133102,OFF-AP-10001563,38.864,1
7190,CA-2017-164399,TEC-PH-10004908,203.976,1
7191,CA-2017-164399,FUR-TA-10003392,674.352,1
7192,CA-2017-116918,OFF-BI-10004140,5.388,1
7193,CA-2017-116918,OFF-AR-10003631,30.976,1
7194,CA-2017-110492,OFF-ST-10003716,1350.12,1
7195,CA-2017-110492,OFF-BI-10003274,15.92,1
7196,CA-2017-147683,FUR-FU-10004848,19.54,1
7197,CA-2015-116785,OFF-AR-10003504,21.4,1
7198,CA-2015-116785,OFF-LA-10000305,12.6,1
7199,US-2016-156797,OFF-AR-10001427,11.96,1
7200,US-2016-156797,TEC-PH-10004614,138.0,1
7201,CA-2017-104276,TEC-PH-10001944,116.76,1
7202,CA-2017-104276,FUR-TA-10001039,331.023,1
7203,CA-2017-120369,FUR-FU-10003806,756.8,1
7204,CA-2015-118276,FUR-FU-10002111,8.736,1
7205,CA-2016-136658,OFF-AR-10000817,6.08,1
7206,CA-2018-137414,FUR-FU-10001424,17.46,1
7207,CA-2018-137414,TEC-MA-10002930,369.16,1
7208,CA-2017-143476,OFF-AR-10003759,2.912,1
7209,CA-2017-143476,OFF-PA-10001837,20.736,1
7210,CA-2017-143476,OFF-PA-10001667,9.568,1
7211,US-2017-119046,OFF-PA-10000246,30.18,1
7212,US-2017-119046,OFF-BI-10001078,51.648,1
7213,US-2017-119046,OFF-BI-10000138,11.232,1
7214,CA-2018-154949,OFF-LA-10002034,14.73,1
7215,CA-2016-103072,OFF-AR-10000127,16.4,1
7216,CA-2016-103072,OFF-PA-10003172,25.92,1
7217,CA-2016-150770,OFF-AR-10001246,8.82,1
7218,CA-2016-150770,OFF-BI-10002026,62.496,1
7219,CA-2016-150770,TEC-AC-10000844,339.96,1
7220,CA-2016-150770,OFF-BI-10001575,49.568,1
7221,CA-2018-154760,OFF-BI-10004632,274.491,1
7222,US-2018-104437,TEC-PH-10000193,137.94,1
7223,CA-2018-113075,TEC-AC-10003441,40.68,1
7224,CA-2017-109953,TEC-PH-10004093,110.376,1
7225,CA-2017-109953,OFF-AP-10002998,151.62,1
7226,CA-2017-109953,FUR-FU-10000073,30.8,1
7227,CA-2018-127397,OFF-PA-10001125,123.92,1
7228,CA-2018-127397,TEC-AC-10003033,1319.8,1
7229,CA-2015-157546,OFF-BI-10002498,89.712,1
7230,CA-2015-157546,OFF-PA-10004569,22.83,1
7231,CA-2018-153843,OFF-BI-10002353,30.88,1
7232,CA-2018-153843,OFF-AP-10001564,465.16,1
7233,CA-2018-153843,OFF-PA-10003673,27.12,1
7234,CA-2017-137337,FUR-FU-10003347,113.6,1
7235,CA-2017-137337,OFF-PA-10001934,12.96,1
7236,CA-2017-137337,OFF-BI-10000632,69.456,1
7237,CA-2015-138737,OFF-AR-10003190,8.64,1
7238,CA-2017-164924,TEC-MA-10000904,341.991,1
7239,CA-2017-101651,FUR-FU-10000771,43.96,1
7240,CA-2017-101651,OFF-EN-10001990,39.76,1
7241,CA-2018-136651,FUR-FU-10002445,66.36,1
7242,CA-2018-136651,OFF-BI-10003638,92.88,1
7243,CA-2018-136651,FUR-FU-10004864,24.14,1
7244,CA-2018-118892,FUR-CH-10002024,4416.174,1
7245,US-2018-151127,OFF-AR-10002445,49.56,1
7246,CA-2018-145807,OFF-ST-10001370,354.9,1
7247,US-2015-127978,OFF-LA-10000305,15.12,1
7248,US-2015-127978,FUR-BO-10001972,302.45,1
7249,US-2015-127978,OFF-ST-10002486,44.672,1
7250,CA-2016-158491,TEC-AC-10001874,119.98,1
7251,CA-2016-158491,TEC-AC-10003870,989.97,1
7252,CA-2017-116764,OFF-LA-10002473,9.216,1
7253,CA-2017-152457,OFF-PA-10003790,68.52,1
7254,CA-2017-152730,OFF-AP-10002684,364.74,1
7255,CA-2017-152730,FUR-FU-10001037,47.4,1
7256,CA-2017-152730,OFF-ST-10000876,49.76,1
7257,CA-2017-152730,OFF-AR-10003732,5.56,1
7258,CA-2017-152730,OFF-PA-10000994,629.1,1
7259,CA-2017-152730,OFF-AR-10000940,14.7,1
7260,CA-2017-152730,OFF-PA-10004888,45.36,1
7261,CA-2017-152730,TEC-PH-10000441,125.99,1
7262,CA-2018-137001,OFF-AR-10001231,14.7,1
7263,CA-2018-156363,TEC-PH-10003988,32.7,1
7264,CA-2018-156363,OFF-EN-10003068,31.68,1
7265,CA-2018-122056,OFF-AR-10004260,181.86,1
7266,US-2015-143721,FUR-CH-10001973,155.372,1
7267,CA-2018-122987,OFF-BI-10002824,13.428,1
7268,CA-2018-122987,OFF-ST-10004950,67.136,1
7269,CA-2017-133368,OFF-PA-10004039,89.568,1
7270,CA-2017-133368,FUR-FU-10003374,315.776,1
7271,CA-2017-123337,FUR-BO-10001918,273.666,1
7272,CA-2017-123337,OFF-AP-10002287,17.48,1
7273,US-2017-150357,OFF-SU-10004498,20.608,1
7274,US-2017-150357,OFF-BI-10002557,4.095,1
7275,CA-2016-144519,TEC-PH-10004908,339.96,1
7276,CA-2016-144519,FUR-FU-10000794,63.98,1
7277,CA-2015-120670,TEC-AC-10004171,799.92,1
7278,CA-2017-157217,TEC-PH-10002070,35.984,1
7279,CA-2017-157217,TEC-AC-10003095,389.97,1
7280,CA-2017-108224,TEC-AC-10003832,185.528,1
7281,CA-2016-162782,OFF-BI-10003527,2541.98,1
7282,CA-2018-159282,TEC-MA-10001148,599.985,1
7283,CA-2018-155936,OFF-BI-10002432,3.036,1
7284,CA-2018-169439,OFF-AR-10001374,25.92,1
7285,CA-2018-169439,FUR-FU-10000723,66.112,1
7286,CA-2018-151183,TEC-AC-10003614,46.36,1
7287,CA-2017-149965,TEC-AC-10004877,6.9,1
7288,CA-2017-149965,FUR-FU-10004270,57.69,1
7289,CA-2015-158281,TEC-MA-10002210,559.71,1
7290,CA-2017-153661,OFF-ST-10000675,305.01,1
7291,CA-2017-153661,OFF-BI-10004781,50.784,1
7292,CA-2017-153661,OFF-LA-10004689,26.01,1
7293,CA-2018-109183,TEC-MA-10001856,649.0,1
7294,CA-2017-113656,FUR-FU-10000719,59.99,1
7295,CA-2016-148964,FUR-FU-10003849,20.24,1
7296,CA-2015-111899,OFF-AR-10001725,37.84,1
7297,CA-2015-111899,OFF-FA-10000840,5.472,1
7298,CA-2016-101126,OFF-ST-10000943,77.24,1
7299,CA-2015-163468,FUR-TA-10002533,292.1,1
7300,CA-2015-163468,FUR-FU-10001546,8.544,1
7301,CA-2015-163468,FUR-BO-10003546,424.116,1
7302,CA-2015-163468,OFF-BI-10004728,2.892,1
7303,CA-2015-163468,OFF-ST-10000025,381.72,1
7304,US-2018-117450,FUR-CH-10003817,97.184,1
7305,US-2018-117450,OFF-PA-10000289,10.368,1
7306,CA-2015-137274,FUR-TA-10001889,890.841,1
7307,CA-2017-144092,TEC-AC-10002305,72.0,1
7308,CA-2017-144092,FUR-CH-10004875,113.888,1
7309,CA-2017-144092,OFF-EN-10001434,158.13,1
7310,CA-2018-112172,OFF-FA-10004395,14.13,1
7311,CA-2016-121699,OFF-BI-10004632,64.75,1
7312,CA-2016-162761,OFF-BI-10000145,1.872,1
7313,CA-2016-162761,OFF-BI-10002498,11.214,1
7314,CA-2016-162761,OFF-AR-10001761,37.376,1
7315,CA-2017-121377,TEC-PH-10001817,286.4,1
7316,CA-2018-115322,OFF-AR-10004456,43.92,1
7317,CA-2017-132066,FUR-TA-10001539,142.182,1
7318,CA-2018-158120,OFF-PA-10003205,19.608,1
7319,CA-2018-158120,OFF-BI-10002813,4.158,1
7320,CA-2018-100097,TEC-PH-10002310,979.95,1
7321,CA-2018-100097,FUR-FU-10003623,135.3,1
7322,CA-2018-167626,OFF-PA-10003424,8.904,1
7323,CA-2018-167626,TEC-AC-10004353,100.8,1
7324,US-2018-126053,FUR-FU-10001934,41.96,1
7325,US-2018-126053,OFF-LA-10003766,9.45,1
7326,US-2018-128447,OFF-AP-10004540,400.8,1
7327,US-2018-128447,OFF-BI-10001543,28.792,1
7328,US-2015-131275,FUR-FU-10004597,111.0,1
7329,US-2015-131275,TEC-MA-10001148,1279.968,1
7330,US-2015-131275,OFF-ST-10000078,1856.19,1
7331,CA-2017-149349,FUR-FU-10001037,22.752,1
7332,CA-2018-115119,TEC-PH-10001433,61.542,1
7333,CA-2018-115119,OFF-BI-10003007,81.438,1
7334,CA-2016-125563,FUR-FU-10001290,67.36,1
7335,CA-2016-125563,FUR-FU-10000087,54.528,1
7336,CA-2016-113152,TEC-AC-10002049,843.9,1
7337,CA-2016-113152,FUR-BO-10002613,449.568,1
7338,CA-2018-165155,OFF-ST-10004950,15.51,1
7339,CA-2015-163412,FUR-CH-10004875,192.186,1
7340,CA-2016-159590,OFF-AR-10003190,5.76,1
7341,CA-2015-116190,FUR-CH-10000553,67.88,1
7342,CA-2015-116190,OFF-LA-10002762,162.89,1
7343,CA-2015-116190,FUR-FU-10000719,25.71,1
7344,CA-2015-168473,OFF-ST-10000563,191.88,1
7345,CA-2018-168389,FUR-TA-10004289,721.875,1
7346,CA-2018-168389,TEC-PH-10003555,73.568,1
7347,CA-2018-168389,OFF-AR-10001958,13.584,1
7348,CA-2018-168389,FUR-CH-10000225,64.784,1
7349,CA-2015-130421,OFF-AP-10002534,176.772,1
7350,CA-2018-142125,OFF-BI-10000301,38.82,1
7351,CA-2018-142125,OFF-BI-10003460,21.9,1
7352,CA-2018-141138,TEC-AC-10001772,111.79,1
7353,CA-2018-152135,TEC-PH-10003505,445.44,1
7354,CA-2017-151974,OFF-LA-10004484,16.52,1
7355,CA-2018-154102,OFF-PA-10001593,29.9,1
7356,CA-2016-139780,OFF-BI-10004139,116.4,1
7357,CA-2017-114748,OFF-AR-10001315,1.408,1
7358,CA-2017-114748,FUR-FU-10001488,169.568,1
7359,US-2015-115189,TEC-PH-10002170,251.964,1
7360,US-2015-115189,FUR-TA-10004575,523.764,1
7361,CA-2017-163594,OFF-PA-10000809,19.44,1
7362,CA-2017-163594,FUR-CH-10000225,194.352,1
7363,CA-2017-163594,OFF-BI-10003707,36.624,1
7364,CA-2017-127243,TEC-PH-10004539,340.182,1
7365,CA-2017-127243,OFF-FA-10004076,12.672,1
7366,CA-2017-127243,OFF-BI-10003166,6.888,1
7367,CA-2017-127243,OFF-ST-10002301,32.544,1
7368,CA-2017-127243,FUR-CH-10002647,347.802,1
7369,CA-2018-161851,OFF-BI-10004654,15.57,1
7370,CA-2016-110345,OFF-LA-10001175,4.608,1
7371,CA-2015-107769,TEC-PH-10001336,257.98,1
7372,US-2018-123862,OFF-ST-10000760,153.78,1
7373,US-2018-123862,OFF-ST-10002301,61.02,1
7374,US-2018-123862,OFF-SU-10004884,110.11,1
7375,US-2018-123862,OFF-FA-10003112,7.89,1
7376,CA-2018-100580,OFF-BI-10000069,36.024,1
7377,US-2018-145597,OFF-AR-10001958,54.336,1
7378,CA-2015-132787,OFF-ST-10001321,92.52,1
7379,CA-2016-136224,OFF-AR-10003504,10.272,1
7380,CA-2017-105732,OFF-ST-10000419,40.74,1
7381,CA-2017-105732,OFF-LA-10004559,14.4,1
7382,CA-2017-105732,TEC-PH-10001644,149.95,1
7383,CA-2017-105732,OFF-SU-10004782,16.9,1
7384,CA-2017-105732,OFF-PA-10002250,17.61,1
7385,CA-2017-105732,OFF-AP-10001394,378.0,1
7386,CA-2017-105732,OFF-PA-10001838,17.64,1
7387,CA-2017-105732,OFF-ST-10004340,373.08,1
7388,CA-2017-105732,FUR-FU-10003664,1336.44,1
7389,CA-2017-105732,TEC-PH-10004897,29.97,1
7390,CA-2018-108035,FUR-CH-10000454,390.368,1
7391,CA-2018-108035,FUR-FU-10004017,101.52,1
7392,CA-2018-160031,OFF-PA-10000241,74.352,1
7393,CA-2018-147844,OFF-PA-10003016,15.7,1
7394,CA-2018-147844,OFF-AR-10001615,59.52,1
7395,CA-2018-147844,OFF-PA-10002713,34.4,1
7396,CA-2017-110975,FUR-TA-10002958,313.176,1
7397,CA-2017-110975,FUR-CH-10003746,866.646,1
7398,CA-2015-141649,OFF-AP-10003217,795.408,1
7399,CA-2015-124807,OFF-PA-10001526,35.856,1
7400,CA-2015-124807,TEC-AC-10002857,23.84,1
7401,CA-2017-110009,FUR-FU-10003039,43.13,1
7402,CA-2017-110009,OFF-PA-10002615,30.87,1
7403,CA-2018-168172,OFF-SU-10002573,70.12,1
7404,CA-2016-100146,FUR-BO-10004015,509.9575,1
7405,CA-2016-100146,FUR-FU-10001979,122.91,1
7406,CA-2016-100146,FUR-CH-10003833,97.568,1
7407,CA-2016-100146,FUR-CH-10004495,722.352,1
7408,CA-2018-152079,OFF-LA-10001613,11.52,1
7409,CA-2017-129728,FUR-FU-10003247,167.84,1
7410,CA-2015-121769,FUR-TA-10004442,172.11,1
7411,CA-2015-103058,TEC-AC-10001314,99.98,1
7412,CA-2018-121125,TEC-PH-10001619,156.792,1
7413,CA-2018-121125,TEC-AC-10002323,35.36,1
7414,CA-2018-121125,FUR-FU-10000820,13.592,1
7415,US-2017-114013,FUR-CH-10004287,386.68,1
7416,US-2017-114013,TEC-AC-10000474,379.96,1
7417,US-2017-114013,TEC-PH-10001494,539.91,1
7418,US-2017-114013,OFF-PA-10004996,41.24,1
7419,US-2017-114013,OFF-BI-10004318,51.897,1
7420,US-2017-114013,OFF-ST-10002574,552.56,1
7421,US-2017-114013,OFF-BI-10002353,23.16,1
7422,US-2017-114013,OFF-ST-10003641,126.08,1
7423,US-2017-114013,TEC-MA-10001148,449.1,1
7424,CA-2018-135069,OFF-AP-10000026,195.104,1
7425,CA-2018-135069,FUR-FU-10003878,36.672,1
7426,CA-2017-101693,FUR-CH-10001146,85.246,1
7427,CA-2017-101693,FUR-FU-10003919,32.712,1
7428,US-2015-164763,OFF-BI-10000605,11.43,1
7429,US-2015-164763,OFF-BI-10000309,30.44,1
7430,US-2015-164763,OFF-PA-10003349,12.96,1
7431,US-2015-164763,OFF-PA-10003063,16.0,1
7432,US-2015-164763,OFF-AP-10003971,32.67,1
7433,CA-2015-161249,OFF-FA-10004838,4.464,1
7434,CA-2015-161249,OFF-BI-10001097,9.345,1
7435,CA-2016-148180,OFF-BI-10000605,9.144,1
7436,CA-2016-148180,OFF-BI-10003314,23.136,1
7437,CA-2016-148180,OFF-AR-10002067,99.2,1
7438,CA-2015-165568,OFF-BI-10001031,21.36,1
7439,CA-2016-145457,FUR-FU-10003832,46.9,1
7440,US-2018-163657,OFF-BI-10000138,18.72,1
7441,US-2018-163657,FUR-TA-10004607,236.528,1
7442,CA-2016-120446,OFF-LA-10003148,18.9,1
7443,CA-2015-109932,OFF-PA-10001804,10.688,1
7444,CA-2015-109932,OFF-ST-10000036,237.096,1
7445,CA-2018-127474,OFF-PA-10001166,5.184,1
7446,CA-2018-127474,OFF-PA-10001033,65.584,1
7447,CA-2018-127474,FUR-FU-10004597,22.2,1
7448,CA-2018-127474,OFF-PA-10000418,419.4,1
7449,CA-2018-115448,FUR-FU-10004090,88.92,1
7450,CA-2018-105669,OFF-AR-10000390,9.912,1
7451,CA-2018-105669,FUR-CH-10003774,318.43,1
7452,CA-2018-105669,OFF-BI-10002412,5.8,1
7453,CA-2018-105669,TEC-PH-10002415,1415.76,1
7454,CA-2018-134796,TEC-PH-10003505,148.48,1
7455,CA-2017-137743,OFF-LA-10003663,9.248,1
7456,CA-2017-137743,OFF-ST-10001780,1036.624,1
7457,CA-2016-137974,TEC-PH-10002033,569.64,1
7458,CA-2016-137974,OFF-BI-10001036,9.14,1
7459,CA-2016-137974,FUR-FU-10001468,1196.86,1
7460,CA-2016-137974,FUR-BO-10001519,523.26,1
7461,US-2016-136987,TEC-CO-10001943,639.968,1
7462,US-2016-136987,OFF-PA-10003127,52.76,1
7463,CA-2016-138485,TEC-AC-10002076,538.92,1
7464,CA-2017-103709,OFF-AR-10003338,14.88,1
7465,CA-2017-103709,OFF-PA-10004610,34.24,1
7466,CA-2017-103709,OFF-ST-10001272,261.74,1
7467,CA-2017-138282,OFF-AP-10001366,87.84,1
7468,CA-2018-148985,FUR-FU-10001424,34.92,1
7469,CA-2015-138100,OFF-PA-10000349,14.94,1
7470,CA-2015-138100,FUR-FU-10002456,14.56,1
7471,CA-2016-100734,OFF-BI-10002609,3.576,1
7472,CA-2016-100734,OFF-ST-10001522,147.184,1
7473,CA-2017-139997,TEC-CO-10000971,1499.95,1
7474,CA-2017-109652,OFF-AR-10000034,13.568,1
7475,CA-2015-167199,FUR-CH-10004063,2573.82,1
